PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr [m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.]
MI,TREZZO SULL'ADDA,PO0152210U0001,01/05/2016,150.393,soggiacenza statica,6.95,143.443
MI,TREZZO SULL'ADDA,PO0152210U0001,01/08/2016,150.393,soggiacenza statica,5.9,144.493
MI,TREZZO SULL'ADDA,PO0152210U0001,27/10/2016,150.393,soggiacenza statica,6.18,144.213
MI,TREZZO SULL'ADDA,PO0152210U0001,01/11/2016,150.393,soggiacenza statica,6.2,144.193
MI,TREZZO SULL'ADDA,PO0152210U0001,01/02/2017,150.393,soggiacenza statica,6.25,144.143
MI,TREZZO SULL'ADDA,PO0152210U0001,20/04/2017,150.393,soggiacenza statica,6.98,143.413
MI,TREZZO SULL'ADDA,PO0152210U0001,01/05/2017,150.393,soggiacenza statica,6.45,143.943
MI,TREZZO SULL'ADDA,PO0152210U0001,01/08/2017,150.393,soggiacenza statica,6.4,143.993
MI,TREZZO SULL'ADDA,PO0152210U0001,01/10/2017,150.393,soggiacenza statica,6.5,143.893
MI,TREZZO SULL'ADDA,PO0152210U0001,23/11/2017,150.393,soggiacenza statica,6.5,143.893
MI,TREZZO SULL'ADDA,PO0152210U0001,01/02/2018,150.393,soggiacenza statica,6.7,143.693
MI,TREZZO SULL'ADDA,PO0152210U0001,01/04/2018,150.393,soggiacenza statica,6.57,143.823
MI,TREZZO SULL'ADDA,PO0152210U0001,31/05/2018,150.393,soggiacenza statica,6.09,144.303
MI,TREZZO SULL'ADDA,PO0152210U0001,01/06/2018,150.393,soggiacenza statica,6.59,143.803
MI,TREZZO SULL'ADDA,PO0152210U0001,01/07/2018,150.393,soggiacenza statica,6.57,143.823
MI,TREZZO SULL'ADDA,PO0152210U0001,01/08/2018,150.393,soggiacenza statica,6.46,143.933
MI,TREZZO SULL'ADDA,PO0152210U0001,01/09/2018,150.393,soggiacenza statica,6.41,143.983
MI,TREZZO SULL'ADDA,PO0152210U0001,01/10/2018,150.393,soggiacenza statica,6.53,143.863
MI,TREZZO SULL'ADDA,PO0152210U0001,01/11/2018,150.393,soggiacenza statica,6.48,143.913
MI,TREZZO SULL'ADDA,PO0152210U0001,01/12/2018,150.393,soggiacenza statica,6.51,143.883
MI,TREZZO SULL'ADDA,PO0152210U0001,11/04/2019,150.393,soggiacenza statica,6.99,143.403
VA,UBOLDO,PO0121300RZ001,15/11/2005,203.65,soggiacenza statica,34.75,168.9
VA,UBOLDO,PO0121300RZ001,15/12/2005,203.65,soggiacenza statica,34.93,168.72
VA,UBOLDO,PO0121300RZ001,15/01/2006,203.65,soggiacenza statica,35.24,168.41
VA,UBOLDO,PO0121300RZ001,15/02/2006,203.65,soggiacenza statica,34.44,169.21
VA,UBOLDO,PO0121300RZ001,15/04/2006,203.65,soggiacenza statica,34.7,168.95
VA,UBOLDO,PO0121300RZ001,15/05/2006,203.65,soggiacenza statica,35.86,167.79
VA,UBOLDO,PO0121300RZ001,15/07/2006,203.65,soggiacenza statica,36.18,167.47
VA,UBOLDO,PO0121300RZ001,15/08/2006,203.65,soggiacenza statica,36.39,167.26
VA,UBOLDO,PO0121300RZ001,15/09/2006,203.65,soggiacenza statica,36.51,167.14
VA,UBOLDO,PO0121300RZ001,15/10/2006,203.65,soggiacenza statica,36.6,167.05
VA,UBOLDO,PO0121300RZ001,15/12/2006,203.65,soggiacenza statica,36.91,166.74
VA,UBOLDO,PO0121300RZ001,08/01/2007,203.65,soggiacenza statica,36.91,166.74
VA,UBOLDO,PO0121300RZ001,16/02/2007,203.65,soggiacenza statica,37.04,166.61
VA,UBOLDO,PO0121300RZ001,02/04/2007,203.65,soggiacenza statica,37.26,166.39
VA,UBOLDO,PO0121300RZ001,07/05/2007,203.65,soggiacenza statica,37.42,166.23
VA,UBOLDO,PO0121300RZ001,02/06/2007,203.65,soggiacenza statica,37.4,166.25
VA,UBOLDO,PO0121300RZ001,02/07/2007,203.65,soggiacenza statica,37.59,166.06
VA,UBOLDO,PO0121300RZ001,06/08/2007,203.65,soggiacenza statica,37.62,166.03
VA,UBOLDO,PO0121300RZ001,09/09/2007,203.65,soggiacenza statica,37.61,166.04
VA,UBOLDO,PO0121300RZ001,01/10/2007,203.65,soggiacenza statica,37.55,166.1
